Document,Stars
" i have two of these cameras one in mfgs sealed box from canada anothe improperly used and sufferimg for it two jam shots needed pliers to get out from rollers film is VERY hard to find anywhere i look the world for it the cameras are well built and function well with properly cared for film packs got this fim ? ",3.0
" This product was ok but I could of found something alot better to use for my scar. This product just takes a little bit to long to start working. ",3.0
" First off if you expect this product to be 'miracle' in a tube think again. Scarzone works to an extent. If you really want to see results you must be very consistent and apply twice each day rubbing the cream into the scar for about 2 minutes. That aside I have been using this product for three weeks now and I see a difference. Not a huge difference but very minimal. My opinion is this product would only work for newer scars that leave discolored marks on the skin. I highly doubt this product would work for old deeper scars (which is what I have) or anyone that suffered from longer-term acne scarring. This product also works by evening skin tone and reducing redness. All in all it would work for anyone who has light scarring but don't expect a huge difference. I guess you can't really complain because it only costs 10 bucks. ",3.0
" I was skeptical of this product because it was so cheap. But i have seen an improvement on my acne scars. However i havent been usin git multiple times a day everday as it reccomends. ",3.0
" This could have easily been a five star unit if the manufacturer would have added a simple battery back-up feature. What good is an alarm clock if it looses it's settings in the middle of the night? (experience talking......)I'm simply amazed at the number of companies (including Sony) who obviously don't think this is a necessity. Sound is very good and the CD seems to be very well thought out. FM tuner is also very nice. ",3.0
" Musiq first broke on the scene with an amazing concept redefining album. Since then he seems to have lost the spark. His third album is mediocre with nothing particularly inspiring about the music or the lyrics. The word-play is flat and the overall feeling of the album is one that seems driven by the deisre to pay bills rather than true artistic inspiration. It would be sad if the first album will forever be the only inspired work from this artist ",3.0
" All three stars (Ian Brendan Lynn) of the movie provide fine performances with a story that may not be riveting but does entertain. Portraying the final days of a once prominent film director does not lend itself to much action hence the slow pacing. The depiction of 'old' Hollywood is what most of us would envision. The underlying gay theme is not intrusive but is an integral part of the storyline which may offend some viewers. ",3.0
" I watched this movie yesterday on a lovely Saturday afternoon. Maybe i should have went to the beach because all this movie did was make me restless. Yes indeed it was a quality movie with great acting by Ian Mckellen and Lynn Redgrave. The thing that ruined it for me was Brenden Fraser. I believe he was miscast. It seems as though they gave him the part because he looks so much like Frankenstein. He should have played Frankenstein and someone like Pauly Shore could have played 'Boon'. (just kidding of course!)The overall look of the film was beautiful. It had alot of style. Another problem I had with Gods and Monsters though were the doldrum periods of the plot where Whale and Boon would sit around and psycho-babble with each other and try and pick each others brains apart. They did this too many times in the film and the reluctancy of Boon was a real turn off. Brenden Fraser does play a GREAT homophobe! I also found it repulsive that Whale allowed Boon back into his life even after Boon degrated him and did nothing short of spitting in his face. Whale should have just kicked him to the curb!The part I don't understand is why Whale had such a fascination with Boon. Why did he do so much for this guy? Boon came off as such a jerk a no brains kind of guy an opportunist. Was Boon just a piece of you know what to Whale? If so that is really sad that he chose to cherish and embrace someone like Boon. That's what I didn't like about this film! The weak characters! ",3.0
" A promising movie that never finally delivers. The acting is very good most of the time. The use of a few moviestar look-alikes was fun. Brendan Fraser was ok. He could have had more depth and more presence. Ian McKellen was terrific. His devilish weak-lipped wry smile carried the film as it does in his other films. The Frankenstein myth was interpolated into a grander metaphor to some extent but not to complete satisfaction. I pretty much 'got it' by the middle of the movie and was expecting the movie to traverse some higher plateau on the back of the conflict and metaphor but it never really got there and the second half didn't add a whole lot of sparkle. I was disappointed. It didn't live up to being what I had been expecting from all the glowing reviews. Like the monster it had all the parts but there wasn't any transforming thunderclaps no touch of the gods. The ending was rather simple not at all profound and the last scene was a bit contrived even silly in an amateur film-school kind of way. I suspect others are taken with this film more by the nostalgia it conjures than by the dramatic resolution of its storyline. It's just not the great film of its reputation. It's worth watching but there are many films worth watching and many others I'd much more recommend for your time. This one you could easily go without unless maybe you're a real Frankenstein or gay buff but even then it's not sufficiently strong on either of those themes. It had great potential. It was 'close but no cigar'--or maybe that should have been Mr. Whale's line.My review update",3.0
" I thought It would be better..... ",3.0
" beautiful film with wonderful acting but superficially touches on a thousand themes never allowed to build any power due to constant slapstick counterpoint to intense dramatic moments. Even the death scene is played with a joke as the body is thrown back in the pool. ",3.0
" I thought It would be better..... ",3.0
" The most seriously overrated film of the year. Ian McKellen gives the same performance he always gives. Lynn Redgrave seems to be auditioning for a revival of the Carol Burnett Show. Brendan Fraser gives a splendid performance easily the best in this perfectly adequate little movie. ",3.0
" The Bottom Line",3.0
" It appear to be a movie about the last days of an historical English gay Hollywood film director.The acting is good but the theme is just not what I like in a movie.He makes passes at a college student and his ex-marine gardener.Lynn Redgrave is very good as the maid/ cook character actor.The English seem like the Catholic Priesthood have a real problemwith homosexuality. ",3.0
" 3 1/2Although over-composed the album continues a diverse musical assertion from an almost unclassifiable World-fusion Jazz artist technical-minded enthusiasts should embrace. ",3.0
" What a great story line. The book is a bit choppy to follow but I was pleased none the less. ",3.0
" What a great story line. The book is a bit choppy to follow but I was pleased none the less. ",3.0
" I've bought this item and I'm very glad for it.The sound quality is very goodI thinkbut I only suggest you if you are really fan.Mostly of the songs are from 70's and 80'ssome of them sang in dutchand you will have the opportunity to be introduced the Hollander singers together and separate fases.I like it but it just for fans. ",3.0
" Only 2 songs I really liked on this cd it was a disappointment! ",3.0
" I hadn't read this one of Heinlein's in many many years when I picked it up and was leafing through it in search of an answer to a trivia question. Doing this with any Heinlein novel is dangerous; in short order I was snagged into re-reading the entirety of this one. Heinlein has often been cited by many of today's scientists and engineers as their inspiration for getting into the sciences and this book is a prime example of why. As the story of Matt Dodson young man in training to be a Space Patrol officer it is a very typical adolescent-to-man portrayal. The first half of the book deals with his training from the rigorous testing to eliminate those who don't have what it takes to descriptions of the myriad of subjects an officer is expected to know. The second half details his experiences and on-the-job training as a school graduate from long boring hours in space transit to the finding of a missing Patrol ship to his experiences in the art of negotiation with Venusian natives. At no point does this book ever become boring; I fully believe Heinlein could have written a twenty page exposition on watching grass grow and kept his readers totally engrossed. Some of the details he presents on the art of astrogation and space flight may go over the heads of some younger readers of this book but it is precisely such details that will get those readers interested in studying such subjects.This book was written in 1948 and some allowances must be made for that reason such as the description of Venus as mainly a hot and very wet but habitable planet (at the time he wrote this this was one of the main scientific suppositions about conditions on the this planet). At the same time it is quite incredible just how accurate he was in describing everything from rocket ship design fuels space walks space sickness space habitats eating utensils designed for space use the utility of a global peace-keeping force (such as the U.N. which was just being formed when this was written) and even predicted the use of microwaves for cooking (this prediction is hidden in a throw away one-liner comment typical for Heinlein as he quite correctly portrays the inventions of the future as mere commonplaces of their time).Some have called this a watered-down version of Starship Troopers and there is some validity to this point as there is very little of the heavy philosophy that characterized Starship Troopers here (although like all of his 'juvenile' novels there are strong threads running throughout on the importance of honesty duty personal responsibility and the proper role of government) but much of the same flavor regarding military organizations.Other than Matt himself the characterizations are somewhat one-dimensional in some cases near caricatures drawn with broad strokes. This is not necessarily bad in a book intended for young readers who have not yet reached the sophistication to see the world in many shades of gray but is a little grating for the adult readers. The depiction of Burke supposedly good enough to survive all the testing and early training for the Space Patrol but so dunderheaded as to effectively kidnap a local Venusian 'mother' and not see anything wrong with his actions is especially grating.This book was the basis for an attempt at a TV serial",3.0
" Not Heinlein's best boy's book but a good one. I hadn't read this one in many many years and it didn't hold up quite as well as the one in my memory. But at any rate in today's world a half-century after Heinlein first published this book I really appreciate how Heinlein hammered in the need to look with respect at those who are different from ourselves specifically in regard to Oz's work with the Venerians. The 360 on the 'pie with fork' lesson was great.I also like how the book's protagonist Matt isn't necessarily the sharpest pencil in the box. He works hard he tries hard he makes mistakes and he tries to do the right thing. But it's often other characters who take the stereotypical hero's spotlight. I think there's an important lesson in there that Heinlein tries to impart.As is often the case Heinlein is pretty harsh on parents especially mothers but I made a decision long ago that this is simply part of Heinlein's baggage and his many positives outweigh this negative theme. ",3.0
" This is the only video footage I know of the building of 1969's tallest Aggie Bonfire and is never to happen again. It's informative to those that have never seen its construction and is a memorable piece of history for those who were there. Recommended! ",3.0
" This music is really fun. It is such a guy CD. Imagine an artist creating music about his car and then turn his car into a recording studio so that he can record these songs in his car. All this with the dream of hearing these songs be played over said car's radio as he drives thru Santa Monica! That is what Ben Vaughn did. He brings back a lot of memories for teens in the 70's who had quite a love affair with their cars. Play it loud in your convertible as you drive down Pacific Coast Highway. ",3.0
" I enjoy using trimmers rather than small scissors that cramp my fingers and cause blisters. However this particular trimmer is not as good as other models I've used plus they were too much money for the way they are made! ",3.0
" Not much to say; It's GE and its speaker wire. It works well but it was too expensive. ",3.0
" There aren't many operatic versions of 'Sleeping Beauty' so it was a delight to realize that the composer of 'The Pines and Fountains of Rome' had produced this charming work back in the 1920s (revised in 1933). Interest was piqued by a recent production at Spoleto (Charleston) which traveled to Lincoln Center this past summer. I didn't attend either of these productions but the reviews caught my attention and I ordered this the only recording of the work that I know of. The piece is pretty well conducted and overall well sung although the Italian diction is not as idiomatic as one would wish from this (mostly) Slovak cast. Guillermo Dominguez (Prince April) and Adriana Kohutkova (Blue Fairy/Nightengale) are standouts. It's a lovely work that certainly deserves another recording this time with plummy Italian voices that are more comfortable with Respighi's style. I have to admit that the Act III setting in the 1930s from the 'fairy tale time' of Acts I and II is something of a shock especially the appearance of an ugly American (Mr. Dollar Checques) and the 'fox trot' finale. Perhaps more sympathetic performers could have brought it off. ",3.0
" For the most part I agree with the previous reviewer but I'd like to underscore just how wonderful the orchestral parts are",3.0
" I found it intersing but I think it's expensive for the price I expected more. ",3.0
" Never did receive this book. On the up side I did get a quick refund without asking for it. Would have been nice to let me know if they just weren't going to send it. Guess I broke even. ",3.0
" This is the telling of a personal adventure story. It is a mix of Florida history in bits and pieces some personal history (how Johnny Molloy got into outdoor writing--to make a living enjoying the outdoors) and some personal philosophy",3.0
" Night In Eden has a great plot with interesting twists. But unfortunately her poor grip on the English language made it a chore to read. She had a lax way of talking and repeated herself too much. Did she write this book for children or for adults? But she did have a good plot... and it was her only saving grace. I won't be looking for her novels again! ",3.0
" Proctor is a gifted writer and she has done a wonderful job with the characters in 'night in eden'. They are multi dimensional and you truly know them inside out. The plot is very different and the twist in the end is very unexpected. Thus far I would rate it a 5........but I really hate books written in the outback and aboriginies etc....And that took a great deal of the enjoyment out of it for me. Of course this entire book only WORKS in that setting so it must be. If u like australia you'll probably like this book. I did a lot of skimming...... ",3.0
" When you are already down there isn't much further to go. Two people who already have criminal tendencies start to excite each other with their crimes their 'macho'. You throw in Voodoo and kidknapping rape and white collar crimes of business. It is very exciting and strange from beginning to end. If immorality and vicious crimes are what you are looking for this may be more than 3 stars. Rosie Perez is very believeable. .... ",3.0
" This is one of five of The Steve Miller Band's first five albums that's gotten a well deserved new mastering job. Thankfully there's no compression that makes good sounding older period music hard (or impossible) to listen to. Or any bad remixing that also destroys the original sound we all remember. The sound on this reissue is clean and fairly crisp with a bit of warmth reminiscent of the original LP mix. Is this a quantum leap in sound quality? No but it does sound good. Sound is so subjective-what one person hears as good-another hears either nothing better-or hears even worse sound.I've read that the EQ on these discs is overly bright. But I'm just wondering with new mastering using present day equipment if we're now able to hear more detail in the high end than on previous issues. That may cause some listeners to hear it as slightly brighter. Listening to the album 'Children of the Future' (with that great original LP side-long suite on 'Side One') for example I can hear much more detail on the higher end-acoustic guitars are more discernible in the background as are snippets of background vocals. But I have to say that I never thought this particular album (the original vinyl LP) sounded all that great a bit muddy sounding-even with Glyn Johns at the controls-but that may be just me. On the other hand the band's next (vinyl LP) album 'Sailor' sounded much better to my ears-again with Glyn Johns producing. As I said sound is so subjective.Since this particular album has been difficult (or impossible) to find I thought I'd choose this new edition for review along with a bit on the other four albums. The disc is snapped inside a tri-fold cardboard holder with a pocket for the 11 page booklet. The booklet has a few photographs from Miller's personal files and an essay based on a recent interview with Miller. The other new editions are similar in format.Overall this is a worthwhile album (and one of my favorites) but not the best effort by the band-now reduced to the core trio of Miller Lonnie Turner-bass/guitar/background vocals and the great Tim Davis-drums/background vocals. This is before Miller's approach changed somewhat to more pop leaning radio friendly songs and his orignal band had splintered. The core trio is augmented with the addition of either Ben Sidran or Nicky Hopkins on keyboards and Glyn Johns or Minor Wilson on guitar. Davis really shines vocally on the song 'Your Saving Grace' where his lead vocal makes you wonder why he didn't get more of a chance to sing. And check out 'Little Girl' and 'Just A Passin' Fancy In A Midnite Dream' for a bit of that old Miller Band sound. Another good song is 'Don't Let Nobody Turn You Around' but fans will have their own favorites.There's no extra tracks on this edition but the lyrics are included. But for instance the first Miller Band album does contain the song 'Sittin' In Circles' as a bonus. On first listen it doesn't seem to really fit in with the original album-the song sounds to 'poppy' and a bit lightweight but it's good to have it included. The sound on all these albums is similarly good so if you've wanted to replace your old CD copies (or couldn't find them on CD-like this particular album) this is a chance to own them with good sound and updated (but not in depth) liner notes and photos. Hopefully the price will come down some for these albums but even if that doesn't happen this is a chance to hear these albums with much more agreeable sound.I've been waiting for someone to reissue these albums with new mastering (and extra tracks-oh well) which does justice to the band's sound. I just wish that someone would release all the old period Miller Band music that's still squired away in the vaults-along with the live sets that are still hidden away-or maybe an all inclusive box set encompassing the first five albums and related studio and live tracks-maybe someday. But for now these new editions are well worth hearing. ",3.0
" Your Saving Grace is the only one of the first five Steve Miller Band CD's to have gone out of print. It makes it's reentry into the CD market with this Japanese reissue. However this is NOT REMASTERED! None of these Japanese pressings are. They sound identical to the domestic releases that have been available for over a decade. ",3.0
" This is probably the fourth replacement cartridge I have purchased but this time it did not include a replacement for the rubber 'O' ring that seals the cartridge in the housing. So now I have a drip to deal with. Not good. ",3.0
" I've watched PLANETES volume 1 and it's a mixed bag of anime at best. The overall setting is great... it's an interesting idea accented by science-based technology. There's nothing ridiculous about any of the gadgetry or environments... I just wish I could say the same for the characters.Do other reviewers really like the cast? They whine and scream more often than not and the comic relief is painfully uncomfortable. The main character... a young new recruit... is a noise machine. If she's not screwing up she's pontificating and just won't shut up. The even bigger problem with that is she's not the loudest of the bunch. Her spineless bosses are absolutely imbecilic and unlikable on every level.I'm all for human stories but I didn't pick this title up to see men sing and dance in their underwear with the hopes of winning the lottery. How is that 'Clarksian'? It's just a goofy plot point in my book. ",3.0
" I purchased 2 of this style of bra looking for a comfortable alternative to underwires. I was shocked how stiff and ichty the fabric was. I purchased my regular size 40H and it was way too tight. I would order a cup size up. I did not return this bra because I got it for such a good price $14.35. I think I got what I paid for. I won't be by this model again. ",3.0
" This a good book for who seek for taxonomic keys to identify insects in the laboratory. Its large size make it difficult in the field. Some aspects are neglected e.g. physiology and evolution. I think there are a lot of better books for these subjects. ",3.0
" This movie needs to learn from a classic movie like Enter The Dragon and Missin In Action! Hong Kong movies have bad Karate in it most of it is not even Karate! Trust me I'm a second degree black belt so I know what i'm talking about. ",3.0
" For those buying this Deadly China Hero dvd you are getting a [junky] version of the original film Last Hero In China. The distributors for Deadly.. are known for bootleggin movies and cutting scenes out so look for the right one if you intend to check this film out. This film is the Jet's second to the last installment to the Once Upon A Time In China (OUATIC) series. It's nothing spectacular in my opinion but it's not a bad film either. Tsui Hark who did the original OUATIC series is not a part of this film; instead the dirty Wong Jing directed this film which kind of hurt it a bit. Yuen Woo Ping still provided the choreography but I've seen better. Wong's aunt or love interest (Rosamund Kwan) is also out of this picture. Jet plays Wong Fei Hung once again and he moves his school temporarily to a new location. The school ends up next to a brothel Fei Hung soons discovers corruption and kidnappings of women taking place around the town. Officials want to get rid of him and of course Wong wants to save everybody as usual. This is probably all you'd need to know about the story because it really is not that interesting. Right from the start I could not take this film seriously at all. It was trying pretty hard to be funny and sometimes it worked other times it failed miserably. It felt like watching a parody of OUATIC. The MA were good but not great; there was simply too much wirework and fake elements involved. It's one thing if the movements look real but wirework was pretty bad in this film. There's a scene where a bad official slaps his hands on tiles and this brings them up flying at Wong; all of a sudden the official decides to literally swim or glide across the ground afterwards...couldn't help thinkin what was the point of it was but anyways. The bad official (Alan Chui?) also has one of the most annoying laughs you'll ever hear. There were bits and pieces of battles that stood out but not one ENTIRE fight scene impressed me. The Shaolin Master Killer Gordon Liu(Lau Kar Fai) was also in the film as a bad guy but director Wong Jing clearly wasted Liu's talents by not using them. In addition the outcome of his final battle is pretty pathetic. There is a fight between Liu and Jet that starts off decent until the flying elements came into play...sigh...like I said bits and pieces. Cheung Man is also in the film but her MA is strictly wire based and made her look like a ballerina...nothing impressive. As everyone already mentioned here the last battle involves Jet in a chicken suit fighting a group of baddies dressed as a centipede. It's kind of silly but the battle that follows between Fei Hung and the bad official is nice. There is still wirework done here but this battle probably had the most REAL and serious MA. Sadly there were many shots that made me realize that Jet was doubled for many of the sequences...sigh...you'll also see Jet try to use the drunken style though unconvincing and some great moves came afterwards and probably is the base of my rating. Some of the moves here are pretty brutal and they stayed in my mind even after the film. Overall I would call this an average movie. OUATIC 1-3 totally outshines this film because there was more meaning to it and I felt more for the characters plus the MA was far better. I can't really recommend you to buy this film but since it is pretty cheap why not. Besides it's part of Jet's Wong Fei Hung history. It's definitely worth checking out so you can make your own opinions. To me this film is trying too hard to be funny and sadly I found myself laughing at scenes in the film that probably weren't intended to be funny. Better Jet films are his original OUATIC 1-3 Fist of Legend (his best) Swordsman II Tai Chi Master Kung Fu Colt Master Shaolin Temple and more...hope this was helpful check out my other MA reviews thanks for reading. ",3.0
" I'm not sure what movie Amazon thinks this is but it's actually a Wong Fei Hong pic starring Jet Li. And it's not his best either. Yuen Woo-Ping did do the action choreography so it does have great fight scenes. Story was lacking though. Please Amazon try to get the titles and stars on these Chinese movies correct for once. ",3.0
" Before reading this review you should know that this film is the same movie as 'Last Hero in China.'This film is as the title of this article proclaims an interesting combination. Combination of what you ask? It is a combination of the Historic Chinese Martial Arts extravaganza and a Tom Green movie. What makes the film interesting is that the combination is not as bad as it sounds. Jet Li once agains plays the role of Wong Fei Hung as he did in the Once Upon A Time in China historical epics but this Fei Hung is a very different character from the more serious Fei Hung (particularly in the first OUATIC) we are used to.In essence this film takes the fairly standard school versus school and style versus style conflict and extends it to a Dragon dancing competition (mirrors of OUATIC here but wait) with Jet Li's masterful Dragon dancing interrupted by a villain in a Millipede suit. Jet Li loses the initial competition due to various circumstances which include the villain's nepharious influence. Jet Li recovers and battles the Millipede in a Chicken Suit in the final battle. Chicken suit? Yes a chicken suit. I told you there was a touch of Tom Green in this movie or is it Adam Sandler? Doesn't matter.Typical of the Jet Li/Wong Jing pairing films this is a less than serious affair. If you go in expecting wonderful wuxia wire-fu and a few laughs in a no budget free for all you will have a great time. Jet Li is an amazing martial artist and somehow this film works. But if you've come looking for Fist of Legend you are in for a serious shock in this film. ",3.0
" Before reading this review you should know that this is the same movie as 'Deadly China Hero.'This film is as the title of this article proclaims an interesting combination. Combination of what you ask? It is a combination of the Historic Chinese Martial Arts extravaganza and a Tom Green movie. What makes the film interesting is that the combination is not as bad as it sounds. Jet Li once agains plays the role of Wong Fei Hung as he did in the Once Upon A Time in China historical epics but this Fei Hung is a very different character from the more serious Fei Hung (particularly in the first OUATIC) we are used to.In essence this film takes the fairly standard school versus school and style versus style conflict and extends it to a Dragon dancing competition (mirrors of OUATIC here but wait) with Jet Li's masterful Dragon dancing interrupted by a villain in a Millipede suit. Jet Li loses the initial competition due to various circumstances which include the villain's nepharious influence. Jet Li recovers and battles the Millipede in a Chicken Suit in the final battle. Chicken suit? Yes a chicken suit. I told you there was a touch of Tom Green in this movie or is it Adam Sandler? Doesn't matter.Typical of the Jet Li/Wong Jing pairing films this is a less than serious affair. If you go in expecting wonderful wuxia wire-fu and a few laughs in a no budget free for all you will have a great time. Jet Li is an amazing martial artist and somehow this film works. But if you've come looking for Fist of Legend you are in for a serious shock in this film. ",3.0
" The Velvet Underground cover is incredible as well as the live versions for Violet and Doll Parts but the rest is quite dull. The cover art just looks like it's begging for attention which is very annoying. ",3.0
" I have this one on vinyl because I'm a fanatical Hole fan ... but it's genuinely not their best. Deffinately start with 'Live Through this' ",3.0
" Courtney Love is cloying and annoying Hole was just an okay band and this cover picture is nasty but I gave this 3 stars just for that brief cover of Hot Chocolate Boy by Beat Happenin. That's a great song but I wish they hadn't meshed it with the Germs cover they should've been individual tracks. For every boyfriend I've ever had when I make them sound recordings I always include that song in it as a ghost track because they're so 'dreamy'. Tee hee! ",3.0
" I purchased 2 of this style of bra looking for a comfortable alternative to underwires. I was shocked how stiff and ichty the fabric was. I purchased my regular size 40H and it was way too tight. I would order a cup size up. I did not return this bra because I got it for such a good price $14.35. I think I got what I paid for. I won't be by this model again. ",3.0
" I read just about anything I can on ancient Egypt from factual data to historical novels. I had a hard time getting into this particular novel. It was a bit slow moving but got better as i progressed into it. ",3.0
" I bought this as a battery backup for my MP3 player. I use it to listen to audio books on airline flights. It does the job fine but I feel it is overly heavy for the job and has features like an AC output which I really don't need. My only real gripe is that it takes a very long time to recharge. ",3.0
" I wish I could give this BS cd a damn -5 stars. The only good thing about Cassie is her looks. I downloaded this junk off of file-sharing. And I want my money back. That's just how * up this cd is... The only reason I gave this cd 3 stars is because she's sexy then a mug. It's a * shame that they just wasted a nice piece of technology (CD) on her voice. She need to take her * back to myspace and leave the singing up to the folks that know how. ",3.0
" Strictly speaking a prequel to a prequel this is the third book in the series. The first 'Hotel Transylvania' took place in mid-1700s France; the second 'The Palace' in late 1400s Italy. This one takes place in the first century of the common era in imperial Rome during the time of Nero and a bit later. There are something over a dozen books in the series all told plus a few spinoffs of books about Olivia Clemens and Madeline two of Saint Germain's lovers who become vampires themselves.The series so far has been quite good; I continue to feel somewhat guilty for not rating the books higher than I do. But there is the continuing stylistic affectation of placing a piece of correspondence after every chapter which I continue to find minorly distracting and there is a scene in this book that seems to be simply out of character as it has been so far defined for the main character. We have been given to understand that many of the traditional legends of the weaknesses of vampires such as the inability to cross running water and the inability to withstand sunlight are conditionally true in the world of Saint Germain; that is to say they are true but can be overcome so long as he stands upon his 'native soil' so he has learned to wear special shoes that are hollow and filled with soil from the land of his birth. Yet in this story when deprived of his special shoes and forced to fight giant crocodiles at midday during a blisteringly hot Roman summer day in the arena (in water) while constantly commenting on how ill and unwell this makes him feel he's still able to function well enough to slay several crocs and survive. (It's not giving away critical plot points to reveal his survival considering that he exists in the previous two books of the series both of which occur historically later than this one). He doesn't as near as I can tell even get a sunburn. This is just so far out of line that I feel the need to dock the book a star just for this one scene; otherwise the book is quite well written.If you are a fan of traditional vampire fiction you may possibly find yourself disappointed with this series; there are many elements generally found in the vampire genre that are missing from these books. But if you like historical romance or even historical fiction in general and don't object to the concept of a heroic vampire protagonist you should find this book and probably most of this series quite enjoyable. ",3.0
" This the Photek Softlighter II 54' Umbrella with Diffuser is a bit enigmatic.First",3.0
" This product was a bit disappointing. It is difficult to navigate and the instructions (or lack thereof) was a big disappointment for me. Would not do this again. ",3.0
" The Village Barbershop is a nice surprise. A heartwarming mix of loneliness with humor this film takes place in old Reno. A barber who feels he has lost everything comes in contact with a young woman who has never had much of anything. She is full of spunk and determination however and eventually the barber gives in to her ideas for his dying barbershop. Hilarious scenes with the barber's college age renters next door. The unusual friendship that develops between the barber and the young woman brings each of them to better lives. The writer director and producer Chris Ford has a winner with his first movie. See it! ",3.0
" ***1/2'The Village Barbershop' is a modest unassuming little indie comedy set in the unusual locale of Reno Nevada.Art Leroldi (the wonderful John Ratzenberger) is the cantankerous old-school barber whose business has fallen onto such hard times that he is at risk of losing the establishment that he and his recently deceased partner have run for many years. Against his better judgment he hires a free-spirited young woman (the endearing Shelly Cole) to serve as both his accountant and fellow haircutter at the shop. At first both Art and his conservative customers have a hard time adjusting to this frightening new-world-order of gender equality but through her expertise with the scissors and the force of her personality Gloria eventually manages to win them over to her side.Given this undeniably slight storyline it's obvious that this movie was never going to exactly set the world on fire - but within the admittedly humble parameters that he's set for himself writer/director Chris Ford has succeeded in creating a sweet and amusing regional comedy filled with sparkling performances and generous dollops of local color. Ratzenberger and Cole have charm and likeability to spare and their scenes together are played with understated warmth and humor. Their performances alone compensate for the occasional overindulgence in indie-brand quirkiness and feel-good sentimentality.A minor film but an enjoyable one. ",3.0
" I think that this book was not too bad and is worth the buy but it could be improved. Content wise it was not so bad but it was the layout and presentation (amateur photographs) with heavily packed text. It looks like a scrapbook a child would throw together - and this may not necessarily be a bad thing considering the audience is children. I was really up in the air rating this one and would have given it a 4 if the organization was a bit cleaner. It deserves a 5 if it was organized a bit better 'and' images were professional throughout - so you can see why I am saying it is worth a buy.If your child has an interest in becoming a vet this is a recommendable book along with others and let them decide if the content within is worth a visit. ",3.0
" The film about a man who is haunted by the visions he sees. On the surface it appears to be a ghost story but it turns into the exact opposite of that. The movie is very real so expect to see what you would never see in an American film I.E. children dead or murdered. I liked the idea that 'The Uninvited' doesn't sugarcoat or sensor the events that occur. They show you so that you understand just why the characters are so broken when they recall certain events in their lives. By the title of the movie you would think 'The Uninvited' pertains to some sort of entity but really it pertains to a paranormal ability to see and experience things you would rather not.In the fashion of Korean horror this isn't something that you've seen before. The story isn't exactly predictable and problems just don't smooth themselves out. I thought this was a good film. I just assume that the name may confuse people with the American movie which this is NOT! an Asian version of.'The Uninvited' brings its own sense of eeriness that's not your typical haunted ghost story which it may seem like at first. I rated it 3/5 stars because although it's an interesting film it's also a pretty depressing film. The theme of the movie seems to be despair and the only relief from it seems to be death or suicide. The characters seem to have no real resolve to their problems other than to just 'deal with it'. I didn't like the idea so much that even though both of the characters had people around them that cared for them and wanted to help them they still felt so lonely and isolated in their issues.The ending also didn't exactly answer a simple question that I think most people wanted to know about the main character and his fiance. Might seem like it wouldn't be something to be too concerned about but the difference leads to answer another possible question. Like is he going to walk down the same road as the others effected by the paranormal powers.Overall a good film to watch but it's subject matter may not be for the sensitive. I wasn't exactly expecting them to show a child being ran over by a truck either but that's what makes the movie realistic. ",3.0
" I would have to agree with another review that said this movie was disappointing. Indeed much of it seemed pointless. To me this was a movie that had a lot of potential but never really explored that potential. To explain more would take a while and give away spoilers suffice to say you're not missing anything here. If you're a fan of ji-hyun jun then maybe see it just for her but that's about it. ",3.0
" the subject matter is a little dark but it gives another view of poligomy and how it affects some peoples lives forever. ",3.0
" I read the book and thought it would be a good series but unfilmable as a movie. I was wrong. The movie concentrates essentially on the modern 19th wife and the murder of her husband. It's not necessary to have read the book to follow the story and it is a good 'who-done-it?'. The movie does refer to the history of the wives by brief scenes that take place in Salt Lake when Brigham Young was the profit. Those scene inform the viewer as to how we came to be where we are today. It's a film-making strategy that in this case works well. Probably because those scenes aren't flashbacks.The movie adds colour to a dour book and illustrates (peoples?) the story with the multiplicity of the wives",3.0
" There's not much going on in this CD other than mindless background music. It's mostly all improv and while it's tolerable it's nothing special at all. The vaguest of themes is hinted at in the tiniest of ways and some tracks have a touch of feeling to them but nothing to impress significantly.If you want a CD in which a few lesser genres such as jazz blues and mellow get the weakest of workouts then go ahead and get it. A excellent example of modern day video-gaming scoring it certainly is NOT. ",3.0
